date,momentum_v1,static_equal_weight,static_inverse_vol,voo
2015-03-30,113772.2291,120519.1376,119861.4761,183589.9630
2015-03-31,113275.2655,119828.4600,119140.7728,181974.1315
2015-04-01,113560.4152,120669.8739,119887.5380,181387.4119
2015-04-02,113032.2847,120798.8026,120013.4485,181926.0342
2015-04-06,113224.8208,121732.8542,120929.1786,183205.2024
2015-04-07,113564.6940,121697.8356,120874.1040,182714.6242
2015-04-08,114058.2108,121953.5871,121147.4982,183378.4341
2015-04-09,113749.3063,121978.5928,121167.1980,184176.6649
2015-04-10,114076.3898,122526.3754,121712.2187,185186.5839
2015-04-13,113995.9962,122125.5163,121311.1784,184349.7726
2015-04-14,114193.0418,122367.3029,121538.7496,184686.4536
2015-04-15,114529.1150,123243.7318,122378.5956,185532.7816
2015-04-16,114180.2225,123410.2366,122494.1850,185465.4738
2015-04-17,113830.0478,122449.9938,121519.2972,183310.9845
2015-04-20,114262.9389,122641.1354,121786.8661,184984.5895
2015-04-21,114284.9832,122820.5351,121973.6415,184801.8233
2015-04-22,113817.0524,122834.4795,121981.7712,185715.5478
2015-04-23,114273.1181,123474.5323,122583.5835,186196.5207
2015-04-24,115438.5747,123714.3771,122831.2823,186571.5697
2015-04-27,115279.4789,123892.7864,122985.3558,185831.0415
2015-04-28,114432.4260,124037.6248,123145.1166,186407.9963
2015-04-29,113407.5626,123207.6684,122302.2792,185648.2222
2015-04-30,112519.4936,122031.3330,121080.5258,183801.5450
2015-05-01,112526.7996,122388.7244,121488.7620,185725.1885
2015-05-04,112145.5292,122562.3549,121664.9796,186302.2142
2015-05-05,111069.8896,121736.0726,120749.8797,184128.5676
2015-05-06,109785.0571,121190.6263,120249.3636,183387.9685
2015-05-07,110815.2699,121139.8551,120273.6075,184128.5676
2015-05-08,111708.4119,122391.4555,121551.6571,186542.6652
2015-05-11,110241.0912,121500.1423,120713.1521,185648.2222
2015-05-12,110092.2666,121644.7617,120794.1862,185109.6176
2015-05-13,109820.2739,122016.6134,121156.1930,185167.3379
2015-05-14,110844.8543,123108.9645,122282.1047,187100.5335
2015-05-15,111831.3880,123623.4791,122743.0811,187292.8872
2015-05-18,111260.4625,123366.4431,122567.9026,187870.0370
2015-05-19,110755.1368,122588.3128,121866.9807,187773.7538
2015-05-20,110877.2344,122652.3077,121943.2228,187648.8143
2015-05-21,111884.4149,123111.8997,122369.9574,188216.2879
2015-05-22,111842.9192,122721.2108,121972.9670,187802.6760
2015-05-26,111975.8514,121502.9076,120777.9794,185782.8733
2015-05-27,113085.5968,122040.6169,121425.8511,187494.8640
2015-05-28,112820.5491,121792.3688,121196.8601,187321.7563
2015-05-29,112559.1865,121459.1463,120808.3524,186100.2729
2015-06-01,112296.6087,121262.1800,120643.4136,186533.0954
2015-06-02,112275.8778,121360.4664,120721.7983,186340.7417
2015-06-03,112214.5832,121020.3703,120479.1744,186850.5304
2015-06-04,111009.4765,120155.0319,119587.9346,185330.7694
2015-06-05,110626.9260,119713.4052,119154.3983,184955.7382
2015-06-08,109976.7697,119439.3819,118848.0852,183811.1325
2015-06-09,109521.4829,119342.1440,118737.5712,183763.0707
2015-06-10,111064.2752,120478.4911,119917.5011,185946.3581
2015-06-11,110954.1779,120664.7764,120120.4673,186523.4724
2015-06-12,110457.9292,120096.1817,119531.1545,185157.6972
2015-06-15,109657.9572,119652.9449,119083.6434,184301.6753
2015-06-16,110097.1090,120059.8331,119504.5814,185378.9022
2015-06-17,110572.9725,120178.6314,119627.6629,185696.3727
2015-06-18,111906.7082,121150.2347,120658.0318,187533.3205
2015-06-19,111007.1277,120811.5515,120314.8729,186446.5415
2015-06-22,112100.9793,121022.2171,120536.4580,187724.0084
2015-06-23,112599.7816,121226.4465,120694.1535,187859.2975
2015-06-24,112018.6590,120682.5312,120115.0344,186516.1001
2015-06-25,111717.6345,120486.8902,119916.1514,185936.2920
2015-06-26,110397.7792,119783.4820,119259.6559,185936.2920
2015-06-29,107868.5845,118362.5106,117715.9831,182003.4258
2015-06-30,108719.7126,118777.9836,118061.3025,182476.9555
2015-07-01,109390.9995,118665.7986,118054.3384,183858.7159
2015-07-02,109412.1132,118595.0784,117953.4563,183723.5508
2015-07-06,109236.1588,117617.6802,117009.9456,183192.0173
2015-07-07,109419.0591,117479.9820,116918.5554,184322.5694
2015-07-08,108095.8785,116036.7497,115451.5921,181191.6556
2015-07-09,108053.6511,116487.4231,115916.4231,181520.2731
2015-07-10,109193.8376,117737.9964,117213.8026,183829.8114
2015-07-13,110524.0525,118374.9740,117910.4189,185888.0175
2015-07-14,111037.9356,118701.1402,118236.8677,186709.3576
2015-07-15,111115.2568,118269.6922,117784.3739,186632.0546
2015-07-16,112213.2159,118950.1660,118457.3584,188062.1426
2015-07-17,113381.6442,118872.9494,118332.8281,188284.4287
2015-07-20,113649.0046,118100.6149,117579.6498,188371.4078
2015-07-21,113606.8710,117968.9412,117376.1001,187627.2999
2015-07-22,112691.8121,117277.8299,116686.5340,187260.1371
2015-07-23,112396.2047,116835.8785,116192.6935,186187.5534
2015-07-24,111629.1398,115990.4047,115318.7825,184245.3019
2015-07-27,110974.4954,115038.5753,114384.7007,183201.6757
2015-07-28,111643.1200,115830.5522,115252.8052,185424.1994
2015-07-29,111945.8610,116218.9994,115676.0820,186738.3329
2015-07-30,112318.8835,116177.4540,115612.5152,186767.3083
2015-07-31,112227.3837,116391.1691,115790.8473,186448.4732
2015-08-03,111981.7607,115730.5841,115131.9464,185868.6829
2015-08-04,111827.0598,115722.6221,115122.7822,185501.4847
2015-08-05,112430.4440,115807.9825,115241.7397,186148.8842
2015-08-06,111167.5455,115308.1155,114703.0735,184728.4191
2015-08-07,111069.3207,115271.8047,114614.4202,184245.3019
2015-08-10,111960.7132,116477.1069,115847.2041,186583.7092
2015-08-11,110950.0484,115637.3058,115063.7697,184873.3844
2015-08-12,111216.6579,115468.3210,115050.7682,185037.6489
2015-08-13,111090.3681,115086.1640,114644.7645,184834.7152
2015-08-14,111202.2793,115258.6743,114838.0529,185549.8301
2015-08-17,111847.7583,115443.9476,115108.5858,186583.7092
2015-08-18,111455.2078,114740.8400,114464.4455,186013.6482
2015-08-19,110950.3945,114246.4658,114007.2437,184544.8200
2015-08-20,108803.1264,113188.4337,112950.8222,180670.0286
2015-08-21,105519.5957,111152.3760,110949.4124,174939.7698
2015-08-24,102755.2542,108078.4929,107883.8805,167808.5225
2015-08-25,102495.6570,107627.9443,107282.3797,165769.5270
2015-08-26,105968.9711,109266.7665,109003.8854,172350.0657
2015-08-27,107792.8076,111333.8704,110982.1342,176563.2218
2015-08-28,107786.1414,111789.3681,111486.8941,176563.2218
2015-08-31,106867.0299,111617.5244,111279.1545,175007.3967
2015-09-01,105035.5330,109106.5650,108897.7183,169663.7771
2015-09-02,105012.1599,110314.8858,109918.1548,173084.4620
2015-09-03,105035.5330,110415.7739,109967.1893,173229.4274
2015-09-04,105012.1599,109090.8314,108821.5571,170543.1210
2015-09-08,105012.1599,110868.6578,110358.2139,174910.7768
2015-09-09,105012.1599,109911.5158,109384.0203,172552.9817
2015-09-10,104988.7779,110416.9782,109822.8632,173519.2871
2015-09-11,105012.1599,110708.6192,110084.9818,174244.0604
2015-09-14,105012.1599,110289.9485,109696.4569,173586.9494
2015-09-15,104988.7779,110792.7359,110083.2120,175848.1068
2015-09-16,104988.7779,111998.1328,111228.1679,177384.5796
2015-09-17,104988.7779,112268.9978,111585.3929,176920.6906
2015-09-18,104988.7779,111017.4327,110578.5080,174060.4082
2015-09-21,105012.1599,110875.3777,110343.4364,174957.0487
2015-09-22,105012.1599,109723.2186,109307.1236,172674.2173
2015-09-23,104988.7779,109331.3015,109011.1104,172363.2862
2015-09-24,104988.7779,109641.4214,109475.1954,171829.0412
2015-09-25,104988.7779,109071.1996,108920.2639,171712.4487
2015-09-28,105012.1599,107391.3044,107358.7966,167389.5940
2015-09-29,105012.1599,107430.3949,107350.2995,167476.9808
2015-09-30,104988.7779,108687.6450,108358.0991,170692.4636
2015-10-01,105011.9420,108714.3302,108344.8090,171168.4212
2015-10-02,105011.9420,110420.0934,109991.5372,173645.6798
2015-10-05,104988.9609,111734.5269,111055.9951,176763.9579
2015-10-06,104988.9609,112047.3013,111469.4291,176171.3547
2015-10-07,104988.9609,112935.9999,112173.5678,177647.9450
2015-10-08,104988.9609,113459.9472,112538.1882,179211.9576
2015-10-09,104988.9609,113917.9656,113079.7446,179309.0915
2015-10-12,104988.9609,113728.4689,112970.1883,179522.8001
2015-10-13,104988.9609,112934.1006,112349.5217,178328.0414
2015-10-14,104988.9609,113258.8898,112787.9580,177492.5592
2015-10-15,104988.9609,114394.0276,113670.6574,180154.3030
2015-10-16,104988.9609,114463.7357,113665.3163,180882.8334
2015-10-19,104988.9609,113992.3352,113199.1812,181096.5775
2015-10-20,104965.9885,113822.3616,113082.8654,180863.4456
2015-10-21,104988.9609,113143.0935,112481.2026,179688.0393
2015-10-22,104988.9609,114462.2297,113598.8105,182796.6412
2015-10-23,104988.9609,115164.8146,114109.8046,184788.0888
2015-10-26,104965.9885,114862.2493,113890.1779,184350.8891
2015-10-27,104965.9885,114418.1255,113527.7439,183991.4885
2015-10-28,104965.9885,115063.9595,114105.4072,186128.7343
2015-10-29,104965.9885,114143.9518,113142.9478,186060.6644
2015-10-30,104965.9885,114098.2978,113124.3815,185118.4431
2015-11-02,105607.0270,114869.2108,113650.1332,187313.8523
2015-11-03,105872.5704,115147.2631,113711.5956,187906.4733
2015-11-04,105872.1414,114557.6032,113113.8540,187372.1397
2015-11-05,105671.6887,114271.7972,112805.7344,187138.9901
2015-11-06,105723.4200,113625.2589,112049.4265,187061.3149
2015-11-09,104941.4263,112498.3017,111102.9007,185312.6931
2015-11-10,104747.0123,112463.2168,111085.0540,185662.3111
2015-11-11,104663.3766,112177.6424,110780.7723,184953.1862
2015-11-12,103952.0882,111123.3261,109893.9147,182476.0694
2015-11-13,102522.6148,110267.7289,109205.5161,180368.0471
2015-11-16,103551.1779,111346.2145,110101.0550,183136.6717
2015-11-17,103589.5498,110946.1707,109643.9268,182913.1983
2015-11-18,104973.3306,111934.3820,110498.3349,185856.6851
2015-11-19,105031.9537,112338.8192,110960.1044,185759.5690
2015-11-20,105522.9673,112503.4087,111012.7515,186449.2175
2015-11-23,105316.4710,112390.2352,110912.1967,186235.5089
2015-11-24,105244.9176,112906.3010,111435.0285,186536.7284
2015-11-25,105309.5793,112877.9538,111409.7703,186478.4055
2015-11-27,105419.9287,112271.6595,110823.2528,186662.9793
2015-11-30,105232.4064,112199.0624,110822.3295,185905.1900
2015-12-01,105960.4933,113149.6164,111761.9143,187702.4408
2015-12-02,105503.6362,111987.2504,110632.5630,185720.6871
2015-12-03,104262.2454,111153.9292,109792.3153,183078.3489
2015-12-04,105954.5292,112433.9684,111103.4341,186672.6909
2015-12-07,105619.9350,111327.3797,110094.2627,185497.2669
2015-12-08,105619.4583,110709.9711,109546.9294,184312.0780
2015-12-09,104492.9383,110139.8259,109039.9141,182932.5861
2015-12-10,104828.0119,110111.2013,109047.2401,183350.3981
2015-12-11,103155.5027,108803.1795,107996.3767,179697.7332
2015-12-14,103696.0022,108703.8564,107762.1313,180776.0765
2015-12-15,104126.6438,109199.9227,108139.4118,182660.6078
2015-12-16,105208.1244,110345.9828,109183.7296,185225.2531
2015-12-17,104133.0797,109234.0093,108126.7699,182524.6452
2015-12-18,102537.7868,108623.2544,107643.8651,179134.3179
2015-12-21,103315.8945,109002.1455,108010.9218,180719.3487
2015-12-22,103785.6136,109322.6442,108238.0825,182351.3071
2015-12-23,104319.6821,110280.7769,109068.0844,184540.3187
2015-12-24,104313.7180,110284.2821,109119.7738,184217.8329
2015-12-28,104268.2046,109811.6881,108668.1340,183817.1757
2015-12-29,105407.1220,110421.3395,109184.5928,185869.3563
2015-12-30,104751.2673,109555.3251,108385.3564,184501.2241
2015-12-31,103837.0912,109024.3588,107908.8037,182673.8106
2016-01-04,102326.5199,107878.9638,107032.4574,180113.5248
2016-01-05,102200.3389,107830.4371,106975.9616,180435.9929
2016-01-06,101489.4000,107007.2388,106277.8877,178149.2627
2016-01-07,99244.9133,105431.4252,104872.5142,173810.2987
2016-01-08,98673.7851,104623.8159,104122.0826,171963.3025
2016-01-11,98886.2976,104008.5585,103507.5924,171982.9207
2016-01-12,99696.6765,104418.3221,103939.1182,173409.6593
2016-01-13,97272.5295,103101.8250,102766.1902,169168.4849
2016-01-14,97495.6560,103745.2974,103305.5575,171914.4786
2016-01-15,97495.6560,101977.5857,101730.2885,168230.3750
2016-01-19,97517.0084,101975.2879,101722.5128,168416.0121
2016-01-20,97517.0084,101482.2738,101284.7811,166442.0207
2016-01-21,97538.3527,101773.0685,101565.6983,167253.1175
2016-01-22,97495.6560,103684.3513,103323.2486,170683.1951
2016-01-25,97517.0084,102630.3243,102389.3338,168152.2036
2016-01-26,97495.6560,104016.6512,103726.5270,170429.1336
2016-01-27,97517.0084,103491.8035,103261.7640,168494.2013
2016-01-28,97517.0084,104015.6795,103723.4689,169412.8347
2016-01-29,97538.3527,105937.1688,105522.8839,173702.8507
2016-02-01,97495.6560,105582.8012,105189.7554,173546.5079
2016-02-02,97495.6560,104126.8888,104029.5770,170399.7861
2016-02-03,97517.0084,105005.1502,104799.8065,171396.5378
2016-02-04,97538.3527,105380.3981,105202.2539,171611.5756
2016-02-05,97538.3527,104248.7810,104286.4769,168386.7355
2016-02-08,97517.0084,103820.5639,104122.0482,166070.6578
2016-02-09,97538.3527,103025.9307,103409.4374,166119.5526
2016-02-10,97517.0084,103270.0074,103697.4861,166012.0337
2016-02-11,97538.3527,103448.8694,104076.1468,163881.6995
2016-02-12,97517.0084,104346.0313,104743.5450,167243.3527
2016-02-16,97517.0084,104895.2554,104997.2038,170048.0060
2016-02-17,97517.0084,106350.1868,106275.8821,172833.0943
2016-02-18,97538.3527,106452.8407,106565.6979,172100.1689
2016-02-19,97538.3527,106264.8816,106369.8740,172061.0921
2016-02-22,97538.3527,107187.7345,107093.5642,174523.6592
2016-02-23,97517.0084,106319.7591,106426.2598,172334.6653
2016-02-24,97538.3527,106776.6556,106835.0393,173145.8153
2016-02-25,97517.0084,107426.7140,107469.9428,175227.3080
2016-02-26,97517.0084,106991.3205,106982.0932,174904.8222
2016-02-29,97538.3527,107146.4442,107191.2563,173341.3058
2016-03-01,97009.7910,108569.8897,108299.3173,177611.7391
2016-03-02,97445.0343,109320.6523,109016.5661,178364.3182
2016-03-03,97741.4211,110123.2926,109803.1151,179018.9659
2016-03-04,97570.5852,110832.3460,110392.3038,179595.5486
2016-03-07,97702.4634,111221.9835,110783.0959,179791.0036
2016-03-08,98013.7165,110169.8860,109899.2477,177768.1528
2016-03-09,97996.3142,110589.1924,110238.9171,178745.3040
2016-03-10,97777.9122,110551.0874,110216.7732,178843.0404
2016-03-11,97721.5333,111584.6334,111049.8463,181745.4124
2016-03-14,97806.4744,111172.7855,110665.7172,181471.7860
2016-03-15,97867.3370,110386.0429,109979.1689,181237.3072
2016-03-16,98275.0029,111709.8908,111232.4148,182322.0305
2016-03-17,98892.8432,112623.3886,112082.2997,183475.1427
2016-03-18,99083.9916,112811.0753,112249.8818,184159.1733
2016-03-21,98402.1363,112624.6522,111987.8382,184440.1721
2016-03-22,98298.4681,112684.7195,112049.9163,184341.9218
2016-03-23,98644.9128,111339.8329,110858.4412,183163.0242
2016-03-24,98699.7501,111172.1037,110697.3898,183035.2846
2016-03-28,98781.2209,111389.3319,110912.6411,183163.0242
2016-03-29,99741.0885,112787.0272,112277.2739,184921.5703
2016-03-30,99275.1308,112779.9492,112159.0819,185697.7550
2016-03-31,99562.9405,112762.4241,112184.9866,185255.6817
2016-04-01,99587.4151,112583.7869,111966.4800,186444.4326
2016-04-04,99354.3728,111874.8863,111350.0779,185854.9307
2016-04-05,100525.1816,111290.6036,110962.6776,183968.5918
2016-04-06,99840.6138,112148.1366,111661.5109,185972.8700
2016-04-07,101152.9526,111465.7875,111190.7949,183781.9445
2016-04-08,100709.3591,112281.9930,111862.2951,184282.9787
2016-04-11,101184.7195,112612.0316,112127.4045,183801.5981
2016-04-12,100778.4149,113639.6873,112996.3737,185589.7221
2016-04-13,100545.2490,114643.0298,113865.3422,187446.5540
2016-04-14,99685.9046,114160.2525,113375.7193,187426.9004
2016-04-15,100474.2064,114200.8243,113503.1735,187220.6173
2016-04-18,100153.2161,114641.0604,113879.1125,188576.4682
2016-04-19,100602.4801,115548.1880,114680.6183,189146.2633
2016-04-20,99737.9518,115507.0262,114556.9232,189303.4745
2016-04-21,99543.7141,115005.7064,114061.8896,188252.2102
2016-04-22,98865.4885,114582.0216,113650.6658,188301.3531
2016-04-25,98742.2465,114281.4648,113378.3872,187996.7842
2016-04-26,98641.1906,114785.9547,113781.9435,188271.8993
2016-04-27,99335.2911,115244.2026,114299.8926,188664.8651
2016-04-28,100352.9803,114858.5882,114013.0181,186965.1735
2016-04-29,101317.8436,114961.0674,114144.7867,185904.0913
2016-05-02,101116.3658,114972.8546,114124.1633,187387.6818
2016-05-03,100689.3729,113815.1583,113186.7560,185786.1696
2016-05-04,100229.8964,113185.2515,112662.7340,184695.6158
2016-05-05,100223.7532,113062.9127,112604.4398,184676.0331
2016-05-06,100900.4568,113520.2080,113014.8551,185344.1140
2016-05-09,100189.8526,112789.7852,112445.0360,185540.5793
2016-05-10,101029.0047,114144.7304,113711.2867,187839.5553
2016-05-11,100834.9698,114124.6237,113651.7040,186080.9206
2016-05-12,100747.7993,113829.8800,113399.7021,186188.9711
2016-05-13,100222.1657,113320.4009,112944.8401,184469.6968
2016-05-16,100844.6174,114174.8039,113707.6153,186306.9282
2016-05-17,100315.6451,113671.8712,113187.4815,184666.1974
2016-05-18,99322.0822,113026.9542,112508.5631,184636.6905
2016-05-19,99191.1306,112564.0258,112141.3162,184037.3528
2016-05-20,99395.0083,113337.0459,112847.1123,185186.9206
2016-05-23,99233.1653,113125.3373,112671.6822,184941.2416
2016-05-24,99431.4043,113899.7865,113440.0273,187289.4492
2016-05-25,99756.2273,114552.2537,114035.4779,188566.5262
2016-05-26,99726.8225,114737.2528,114237.8339,188655.0826
2016-05-27,99639.6519,114901.1795,114407.8402,189391.8537
2016-05-31,99630.5289,114935.1657,114423.7686,189165.9347
2016-06-01,99315.0662,115205.5913,114666.8084,189519.6110
2016-06-02,99661.6452,115578.9481,115027.0690,190089.4594
2016-06-03,101607.5604,116484.2256,115862.3049,189539.3178
2016-06-06,101160.6142,117068.6554,116344.4950,190453.0068
2016-06-07,101275.8844,117552.4147,116774.8692,190796.8475
2016-06-08,102196.1920,118452.9957,117573.3931,191425.6035
2016-06-09,102820.7605,118134.4432,117365.7628,191130.8525
2016-06-10,103287.3172,116881.6576,116308.6412,189293.6743
2016-06-13,103868.1070,116282.0465,115744.4928,187869.0623
2016-06-14,103865.1920,115633.5642,115202.9752,187456.3720
2016-06-15,104412.1336,115891.6043,115415.4078,187181.3632
2016-06-16,104283.1414,115639.9731,115328.4332,187790.4833
2016-06-17,104414.3123,115982.6823,115482.1922,187092.8954
2016-06-20,103491.9159,116639.0433,115952.5215,188291.5352
2016-06-21,102408.9191,116433.2410,115784.6439,188827.6587
2016-06-22,102531.3429,116248.6043,115612.7667,188511.6591
2016-06-23,101554.9782,117486.6801,116701.2843,190950.5320
2016-06-24,105180.7485,114696.9911,114193.6037,183989.4859
2016-06-27,106985.1546,113796.5267,113441.3453,180740.9517
2016-06-28,106663.9919,115328.5560,114882.3642,184078.3259
2016-06-29,106340.7835,116831.8993,116234.8979,187247.8204
2016-06-30,106789.1843,117865.8405,117332.6676,189775.4978
2016-07-01,108068.0914,118751.0065,118196.1215,190170.4663
2016-07-05,108527.9536,117690.6051,117384.2601,188837.5475
2016-07-06,108798.6179,118061.4807,117774.2390,189953.2664
2016-07-07,108715.1376,117517.7654,117286.2106,189824.9065
2016-07-08,109832.2123,119154.6342,118850.0347,192708.0502
2016-07-11,109622.4048,119471.8928,119054.8009,193379.4983
2016-07-12,109056.0412,120045.3526,119434.9546,194742.0127
2016-07-13,109794.7749,120071.7648,119551.2892,194672.9504
2016-07-14,109264.6889,120317.7569,119660.7854,195808.3761
2016-07-15,108797.5631,119977.4208,119315.0910,195512.2428
2016-07-18,108803.0471,120228.5446,119524.7871,196075.0378
2016-07-19,109102.6901,119858.5963,119267.9621,195857.8557
2016-07-20,109023.2258,119993.7866,119361.0983,196647.7039
2016-07-21,108926.4834,119925.4233,119297.4563,195907.2112
2016-07-22,109347.1436,120188.6993,119578.0678,196815.5837
2016-07-25,109190.7086,119717.8454,119151.2134,196341.6464
2016-07-26,109311.3787,120010.7290,119401.0706,196331.7930
2016-07-27,109640.5095,120450.7932,119830.1331,196203.3977
2016-07-28,109425.3466,120316.8148,119687.3589,196420.6152
2016-07-29,109947.9699,121057.4482,120380.6632,196766.1750
2016-08-01,109538.8199,120548.3485,119849.7928,196539.1394
2016-08-02,109266.5247,119918.3528,119182.2748,195314.7497
2016-08-03,109078.1359,120300.8735,119542.6440,195877.5624
2016-08-04,109629.2786,120744.0404,119974.1235,196065.2199
2016-08-05,108131.3744,121046.2360,120229.7883,197645.0227
2016-08-08,108209.3722,121269.0989,120413.8757,197546.3293
2016-08-09,109014.2738,121717.8166,120841.0088,197674.6183
2016-08-10,109476.4615,121529.7133,120677.4408,197171.0499
2016-08-11,108587.3569,122037.8366,121095.7919,198138.7022
2016-08-12,109019.8857,122162.3969,121262.4963,197941.2268
2016-08-15,108580.9548,122822.4999,121807.9092,198513.8930
2016-08-16,108641.5114,122567.9733,121518.5808,197486.9963
2016-08-17,109028.6200,122675.5085,121670.8629,197812.8138
2016-08-18,109349.3730,123339.5205,122271.6671,198286.8220
2016-08-19,108605.4012,122808.0527,121770.3487,198010.3423
2016-08-22,109066.9149,122608.7597,121649.1824,197990.6178
2016-08-23,109127.6614,122844.8589,121887.8461,198355.9021
2016-08-24,108463.5493,122186.1703,121245.6589,197398.1741
2016-08-25,108183.4468,122124.6014,121172.9996,197240.1654
2016-08-26,107751.0547,121682.5636,120762.6877,196864.9569
2016-08-29,108680.2451,122204.7067,121327.3389,197862.1871
2016-08-30,107975.2885,121713.1382,120833.9773,197486.9963
2016-08-31,107975.3623,121075.9125,120279.4417,197003.1879
2016-09-01,108101.4509,121245.2684,120410.6508,196963.7035
2016-09-02,108121.6551,122089.7658,121131.0969,197842.4803
2016-09-06,109393.5921,123130.7824,122084.0891,198464.4665
2016-09-07,109177.7847,123263.4554,122185.1038,198454.6663
2016-09-08,108166.8090,123047.8742,121904.2202,197990.6178
2016-09-09,106872.0080,120396.7881,119278.7757,193211.6363
2016-09-12,106838.6929,121311.6544,120247.3123,195976.3267
2016-09-13,105853.8607,119261.3779,118363.0170,193182.4306
2016-09-14,106108.1856,119301.7592,118400.1066,193063.3925
2016-09-15,105542.8006,120142.3711,119219.6692,195046.9538
2016-09-16,105879.2585,119849.3296,119000.7408,194283.3694
2016-09-19,105794.8562,119989.4343,119013.5927,194342.8087
2016-09-20,106041.7030,120134.8840,119140.9387,194362.6927
2016-09-21,107225.4778,121830.5330,120716.7544,196544.5801
2016-09-22,107802.2542,122699.8322,121557.1042,197724.8422
2016-09-23,107778.5758,121880.8525,120811.5456,196663.6182
2016-09-26,108108.5954,121305.7449,120262.9108,195096.6460
2016-09-27,108171.0741,121711.9514,120719.0361,196286.7793
2016-09-28,107886.1033,122498.3622,121412.4356,197347.9501
2016-09-29,107975.6274,121754.8734,120745.8174,195493.3158
2016-09-30,107279.6970,122232.0306,121201.4982,197060.3588
2016-10-03,106797.4327,122197.1966,121106.1670,196435.4839
2016-10-04,105777.7003,121032.6056,119925.1629,195523.0886
2016-10-05,105813.1530,121554.0096,120379.9335,196336.3652
2016-10-06,105595.5400,121270.1808,120085.4292,196564.5172
2016-10-07,105513.9382,120914.0475,119756.0872,195840.4350
2016-10-10,105324.7628,121516.4512,120292.4504,196743.0124
2016-10-11,104628.6497,120158.5262,118983.1624,194352.7507
2016-10-12,104715.9996,120033.3391,118889.9925,194600.6981
2016-10-13,104705.9867,119866.0773,118724.2193,193975.8764
2016-10-14,104142.5348,119619.2785,118469.5145,194025.4623
2016-10-17,104278.5460,119620.6373,118464.2798,193450.2265
2016-10-18,104469.8611,120445.5445,119231.3928,194590.7916
2016-10-19,104381.0940,120806.6148,119537.2113,195126.3657
2016-10-20,104232.2263,120501.5754,119252.4812,194809.0193
2016-10-21,104498.9187,120666.8770,119431.0214,194858.5875
2016-10-24,104593.9929,120990.0209,119766.9498,195652.0333
2016-10-25,104743.4818,120890.2710,119701.6716,195096.6460
2016-10-26,104530.2785,120192.0635,119056.8842,194660.2260
2016-10-27,103847.9731,119731.3561,118599.9187,194144.4827
2016-10-28,103803.8665,119452.2993,118360.7253,193529.5498
2016-10-31,104151.5976,119552.7981,118474.1096,193529.5498
2016-11-01,103365.9977,119153.9551,118093.0614,192180.7522
2016-11-02,103511.3332,118511.1526,117547.6034,190911.2602
2016-11-03,103601.4417,118123.7449,117153.2929,190167.3826
2016-11-04,103417.6276,117878.4921,116954.9432,189909.5287
2016-11-07,103607.0240,119206.1188,118154.1669,194075.0128
2016-11-08,103738.4596,119393.7670,118340.5452,194967.7014
2016-11-09,104226.4768,119065.3827,118009.4894,197050.3814
2016-11-10,103461.8116,118028.1052,117012.1112,197506.6854
2016-11-11,102401.2547,117325.6793,116353.3268,197139.7176
2016-11-14,101938.4320,117013.3233,115995.6143,197169.4727
2016-11-15,102791.2263,118249.2369,117159.9764,198766.2885
2016-11-16,102656.5601,117992.6796,116992.4637,198429.0581
2016-11-17,102480.3146,118061.8198,117024.4883,199371.2794
2016-11-18,102019.6052,117866.0088,116783.2615,199014.2359
2016-11-21,102580.9760,118960.8580,117804.0134,200482.0539
2016-11-22,102865.9393,119407.6571,118212.2854,200849.0572
2016-11-23,102012.1596,118992.2896,117785.5647,201027.5701
2016-11-25,102025.3126,119102.5139,117906.7370,201830.9224
2016-11-28,102401.2574,119141.8288,117960.8822,200878.8123
2016-11-29,102183.6838,118969.0858,117847.2782,201196.1587
2016-11-30,101380.4187,118679.6035,117411.2904,200739.9610
2016-12-01,100300.7754,118140.8340,116819.5556,199956.4218
2016-12-02,100219.5505,118529.7368,117227.0814,200095.2376
2016-12-05,101450.0597,119152.3968,117790.0283,201245.7624
2016-12-06,102232.8390,119462.2949,118086.8525,201949.9251
2016-12-07,103477.5510,120492.2166,119145.3057,204508.7754
2016-12-08,104571.0004,120664.2412,119242.9361,205044.3318
2016-12-09,104456.2856,120605.4477,119209.9408,206294.0462
2016-12-12,103467.4184,120456.0565,119135.9176,206065.8942
2016-12-13,103959.8096,121097.5999,119782.1004,207474.2551
2016-12-14,101866.3411,119506.3731,118278.4536,205758.4189
2016-12-15,102487.6907,119585.1513,118316.7106,206522.0918
2016-12-16,102095.8052,119504.8687,118264.7950,206165.0660
2016-12-19,102140.4866,119599.2711,118354.9298,206631.1703
2016-12-20,102466.3984,119699.7160,118441.6265,207424.6515
2016-12-21,101955.7116,119494.4586,118273.9311,206859.2691
2016-12-22,100813.5401,118822.8623,117653.8663,206595.8327
2016-12-23,101330.3031,119131.1900,117932.0089,206775.5507
2016-12-27,101802.4047,119618.2139,118359.6786,207284.4888
2016-12-28,101524.2056,119447.5542,118153.0249,205647.7278
2016-12-29,102298.8428,119995.6831,118653.6199,205607.8712
2016-12-30,101836.8991,119641.6110,118307.7957,204899.2602
2017-01-03,103022.0825,120194.2130,118865.7311,206326.4064
2017-01-04,103423.5542,121095.3842,119699.4221,207544.0086
2017-01-05,103692.8214,121835.1904,120415.4036,207384.2632
2017-01-06,103561.2588,121515.1054,120129.5723,208192.6663
2017-01-09,103140.5046,121350.1562,119973.7342,207533.9780
