date,100_pct_voo,95_5,90_10,80_20,70_30,100_pct_momentum,100_pct_vti
2019-04-04,275003.7726,263843.8702,253066.6710,232621.4167,213591.0587,113932.9348,274409.0736
2019-04-05,276328.0430,265082.2134,254223.5594,233628.0836,214463.2586,114203.5939,275790.1658
2019-04-08,276567.7851,265294.7191,254410.5965,233769.1573,214564.4762,114152.0646,276032.7512
2019-04-09,275097.6278,263928.5833,253142.7965,232681.9332,213637.8996,113924.7492,274371.8793
2019-04-10,276046.4240,264819.0539,253977.8820,233414.6020,214278.5415,114146.7002,275640.8825
2019-04-11,275994.4102,264744.8756,253883.4544,233285.0183,214120.2891,113915.8807,275622.1588
2019-04-12,277860.7764,266429.3272,255397.3004,234489.5122,215054.6269,113775.3763,277469.7298
2019-04-15,277673.0836,266282.7603,255288.8233,234448.7145,215071.1365,113983.8179,277245.8681
2019-04-16,277871.1792,266462.2666,255450.8870,234579.1235,215173.8649,113975.5576,277320.4465
2019-04-17,277193.3866,265864.2648,254927.4118,234189.9079,214900.7671,114142.0635,276293.9971
2019-04-18,277714.8010,266377.1344,255431.4243,234675.4107,215366.9189,114466.3848,276704.6211
2019-04-22,277985.9286,266590.5762,255591.3940,234740.2432,215351.0370,114177.4945,276779.2628
2019-04-23,280384.1651,268831.7723,257683.8138,236558.5356,216924.2563,114659.4531,279559.8862
2019-04-24,279831.4716,268383.9809,257333.3157,236381.3124,216894.2864,115134.0218,279186.7095
2019-04-25,279727.1959,268187.4655,257052.3599,235953.2362,216345.5187,114263.1214,278720.1358
2019-04-26,281009.7844,269383.5546,258166.5940,236916.9105,217174.9209,114500.8246,280231.7877
2019-04-29,281364.2405,269647.9916,258347.8035,236950.6600,217084.3582,114004.6698,280642.2536
2019-04-30,281541.5483,269882.5889,258634.5320,237327.3020,217533.5536,114623.3732,280661.0089
2019-05-01,279487.4183,267979.5939,256874.1668,235828.1642,216265.9588,114348.3092,278570.9157
2019-05-02,278934.7425,267414.9834,256299.7012,235239.7076,215670.3223,113826.1332,278104.3105
2019-05-03,281583.1416,269944.0517,258714.1064,237438.2091,217669.8760,114822.1348,281108.9221
2019-05-06,280467.5822,268910.7348,257758.4050,236624.6632,216982.3327,114674.6139,280213.1589
2019-05-07,275921.3427,264707.6499,253878.9929,233337.5567,214219.5571,114144.7902,275379.5734
2019-05-08,275379.1228,264166.9393,253340.7144,232806.6416,213698.9176,113743.4517,274931.6918
2019-05-09,274534.4961,263395.4536,252638.0097,232229.1961,213231.5629,113728.2941,274054.6206
2019-05-10,275817.0669,264561.7765,253695.1122,233087.6808,213915.8589,113705.1342,275323.5922
2019-05-13,269049.8809,258249.0275,247812.6191,227997.1724,209532.3680,112447.8876,268362.6244
2019-05-14,271385.5236,260418.7774,249825.4697,229721.7119,211000.1961,112795.9151,270788.7631
2019-05-15,272991.3599,262007.9818,251396.3256,231251.3022,212483.3343,113881.4104,272393.6222
2019-05-16,275493.8014,264323.0125,253534.3784,233064.9315,214009.1016,114171.3999,274857.0185
2019-05-17,273825.4775,262759.0277,252069.4232,231782.9563,212891.3576,113796.9749,272916.2087
2019-05-20,271959.0404,260944.9999,250307.1092,230121.8581,211328.3437,112821.9134,270975.3040
2019-05-21,274263.4394,263093.1816,252307.3886,231849.9054,212813.3988,113234.0551,273625.4310
2019-05-22,273512.6857,262425.6141,251717.6413,231400.6993,212486.1860,113376.9506,272636.3025
2019-05-23,270311.6284,259503.4481,249057.7593,229218.5100,210723.8743,113338.6606,269165.0539
2019-05-24,270780.8163,259934.9087,249453.6489,229549.3568,210997.2229,113369.7071,269818.2634
2019-05-28,268351.2828,257751.6549,247501.3896,228015.9773,209829.6125,113651.9433,267448.1375
2019-05-29,266505.7044,256044.7696,245925.5617,226680.6200,208707.8858,113450.5282,265619.3218
2019-05-30,267246.0376,256806.6079,246705.8575,227489.3853,209534.9598,114213.7788,266141.8135
2019-05-31,263669.5415,253547.7575,243746.1231,225075.4385,207601.8985,114268.0174,262558.6657
2019-06-03,262887.4732,252766.0045,242966.0326,224302.3603,206840.1904,113661.3243,262036.0317
2019-06-04,268674.5661,258088.2403,247849.2575,228380.8941,210205.0680,113986.5869,267914.6795
2019-06-05,270947.6327,260152.0318,249716.2109,229889.3352,211398.4558,113893.5159,269967.5467
2019-06-06,272709.7764,261824.2555,251302.4359,231314.7847,212677.2196,114461.6647,271479.1669
2019-06-07,275431.2430,264471.9972,253877.2766,233746.5083,214969.7203,115909.1100,273942.5632
2019-06-10,276724.2697,265631.8218,254912.1605,234554.8219,215580.1999,115736.6576,275472.9071
2019-06-11,276672.0609,265596.1696,254891.8272,234561.6557,215609.9578,115840.8604,275211.5664
2019-06-12,276150.7529,265097.7573,254415.4471,234126.8510,215213.5737,115640.2684,274838.4530
2019-06-13,277381.1327,266278.0047,255547.2852,235166.8643,216168.1337,116147.7685,276107.3929
2019-06-14,276964.0118,265896.8262,255199.9377,234881.2125,215936.8069,116141.0022,275510.1331
2019-06-17,277214.2808,266169.8944,255493.5009,235209.3503,216291.7526,116532.4815,275710.6535
2019-06-18,279977.3939,268805.1733,258006.0373,237491.0402,218361.0811,117538.5853,278726.5563
2019-06-19,280717.7448,269511.6672,258680.0075,238103.7977,218917.4719,117811.6683,279681.7482
2019-06-20,283335.0597,271968.8226,260984.9698,240127.0373,220687.2282,118423.3338,282247.9349
2019-06-21,283001.3028,271564.6414,260516.6836,239548.1755,220019.2094,117553.9399,282285.4139
2019-06-24,282636.4085,271282.7581,260311.7557,239480.1754,220067.3682,117993.3744,280711.9929
2019-06-25,279841.9098,268671.0111,257873.2752,237361.2975,218234.6241,117439.9756,278052.0929
2019-06-26,279570.7999,268394.0478,257591.4374,237072.4133,217941.9279,117180.4168,277527.5455
2019-06-27,280551.8677,269366.8988,258554.8888,238013.8914,218857.7866,117862.3565,279194.7113
2019-06-28,282103.1028,270782.7826,259843.3844,239070.1197,219709.5590,117870.7796,281142.8271
2019-07-01,284503.3064,273012.6518,261912.1406,240842.7890,221218.5575,118229.2548,283128.3270
2019-07-02,285331.3631,273826.2629,262710.8967,241610.8091,221954.7864,118737.9113,283784.0035
2019-07-03,287521.9696,275924.5276,264720.1375,243451.5934,223639.3108,119614.7135,285919.4193
2019-07-05,287155.0550,275466.9801,264180.0181,242768.8200,222841.1937,118547.9577,285750.7797
2019-07-08,285719.1365,274146.7679,262968.8141,241756.7081,222004.8028,118447.9998,284214.8061
2019-07-09,286075.4711,274444.1278,263211.3235,241901.0964,222065.2536,118210.8234,284720.5666
2019-07-10,287406.6177,275629.5152,264260.3075,242703.6104,222653.6662,117971.4610,285881.9719
2019-07-11,287983.1117,276065.6815,264566.5919,242779.3831,222534.6310,117209.0846,286275.2955
2019-07-12,289398.0298,277412.0514,265847.3018,243937.0453,223579.6443,117700.0810,287736.3745
2019-07-15,289471.3985,277533.1970,266012.0941,244177.6232,223882.0544,118161.1193,287549.0113
2019-07-16,288528.1494,276647.1638,265180.3972,243446.4203,223241.1767,117932.0432,286818.5034
2019-07-17,286578.5964,274910.4622,263642.7581,242268.1303,222374.6409,118265.4805,284926.6535
2019-07-18,287626.7771,275885.5143,264548.6425,243046.8991,223040.1977,118436.0412,285975.5587
2019-07-19,286086.0334,274450.0598,263212.8268,241894.3508,222051.0703,118165.6016,284346.0299
2019-07-22,286777.7199,275092.2355,263808.2063,242403.8246,222484.1579,118267.2107,285020.1770
2019-07-23,288748.2024,276906.6314,265475.4920,243802.2572,223645.0742,118428.1302,286930.7822
2019-07-24,290079.3313,278211.7851,266754.2002,245026.9598,224814.7417,119218.8422,288691.6929
2019-07-25,288664.3778,276878.1576,265497.9685,243914.3340,223831.7759,118838.1900,287155.6244
2019-07-26,290729.2295,278806.1647,267296.3540,245473.9565,225178.0455,119237.2737,289234.9008
2019-07-29,290205.1215,278328.9490,266863.1887,245120.8790,224895.1864,119239.5621,288541.8403
2019-07-30,289502.7309,277685.7621,266275.7025,244634.9080,224498.5381,119211.9478,288260.7954
2019-07-31,286222.2972,274668.3095,263506.0125,242317.7494,222580.8216,118969.4178,285113.9218
2019-08-01,283822.0404,272531.2483,261615.3454,240872.5425,221522.8608,119412.3958,282472.8088
2019-08-02,281746.6795,270678.0785,259970.4398,239604.8778,220584.0228,119762.8411,280187.5403
2019-08-05,273435.0814,263061.2656,253008.6282,233840.4076,215877.3720,119488.5652,271870.6245
2019-08-06,276956.7104,266387.9411,256149.1753,236633.9582,218355.6421,120470.1797,275410.9482
2019-08-07,277145.4843,266580.4102,256344.7267,236833.9742,218558.0756,120650.8693,275710.6535
2019-08-08,282553.7535,271635.7231,261064.7832,240933.9645,222100.9900,121676.5911,280955.5588
2019-08-09,280583.3418,269754.2965,259268.9214,239299.3728,220615.1778,120943.1661,278951.0822
2019-08-12,277292.2218,266850.9980,256729.1385,237417.9252,219307.2178,121863.1403,275504.6615
2019-08-13,281589.4861,270828.6187,260404.0384,240535.5489,221927.5972,122310.1234,279438.2456
2019-08-14,273110.2563,263114.9653,253411.8436,234861.1626,217415.8226,122615.2783,271364.9272
2019-08-15,273969.6808,263999.6624,254318.5488,235802.7627,218381.2280,123529.8253,271870.6245
2019-08-16,277983.9438,267705.2124,257731.5466,238676.7553,220773.8288,123817.8648,275991.5718
2019-08-19,281400.7831,270790.1366,260503.6233,240877.3194,222470.2608,123438.1474,279269.6376
2019-08-20,279220.7211,268844.4597,258778.2583,239552.6864,221496.9059,123869.2802,277134.1902
2019-08-21,281484.7141,270912.5144,260661.2613,241096.5477,222740.1731,123843.3685,279475.7245
2019-08-22,281379.8535,270781.3392,260505.9414,240899.0388,222507.9548,123520.6393,279232.2219
2019-08-23,274158.2952,264156.6738,254445.2195,235872.5380,218399.1261,123314.5147,272189.1167
2019-08-26,277197.8880,266959.5817,257023.9091,238038.3468,220196.4795,123507.2032,274942.6350
2019-08-27,276107.8304,266066.1049,256314.1872,237659.8188,220104.1979,124467.9263,273668.8244
2019-08-28,278025.8738,267889.3281,258046.4406,239221.2254,221508.7982,125098.0748,275616.9719
2019-08-29,281641.9430,271224.7079,261115.8888,241800.9052,223651.3132,125334.9301,279269.6376
2019-08-30,281526.6264,271134.0068,261048.1599,241774.4712,223660.4248,125471.6917,279175.9560
2019-09-03,279964.9000,269707.4230,259749.2519,240709.6643,222803.2407,125492.8629,277359.0640
2019-09-04,282962.5627,272500.5968,262348.1316,242949.0826,224719.6738,125955.6651,280318.6060
2019-09-05,286704.3689,275639.3548,264922.5607,244504.5333,225391.9722,123325.3518,284064.9851
2019-09-06,286913.9660,275829.8330,265095.0321,244644.1443,225502.6317,123316.8115,284121.1561
2019-09-09,286987.2816,275739.4852,264853.6286,244136.0693,224771.3371,121910.2494,284289.7324
2019-09-10,287050.2121,275611.5104,264549.7065,243522.2382,223898.9796,120270.7254,284570.6507
2019-09-11,289114.9930,277520.3145,266311.1606,245013.4517,225150.2909,120492.6496,286893.4614
2019-09-12,289963.9970,278258.8464,266946.5262,245463.0616,225439.4473,120182.8582,287755.0349
2019-09-13,289890.5928,277978.8360,266476.8498,244661.4453,224363.6453,118342.1307,287474.0850
2019-09-16,288936.8877,277258.9714,265973.3692,244541.8267,224568.1679,119610.1600,286890.7097
2019-09-17,289722.9258,278028.5546,266726.3182,245261.1192,225253.5182,120067.6865,287587.0595
2019-09-18,289901.1197,278181.6542,266856.0201,245348.7995,225305.0386,119986.9158,287549.3908
2019-09-19,289838.3309,278173.1288,266897.4610,245478.1408,225507.5998,120407.1356,287361.2052
2019-09-20,288287.0604,276934.0019,265948.1491,245045.7335,225515.2357,121924.4243,286100.4253
2019-09-23,288486.2016,277150.2246,266179.7295,245303.2205,225792.7931,122228.1090,286250.9737
2019-09-24,286096.4184,275092.8809,264432.9138,244115.6559,225088.3467,123319.5373,283597.6523
2019-09-25,287846.7947,276464.9578,265452.8944,244505.3477,224938.7630,121285.8956,285385.3202
2019-09-26,287279.1616,275993.1202,265070.2798,244282.6685,224853.2634,121690.3017,284519.7299
2019-09-27,285667.9024,274508.0314,263704.3479,243135.1510,223899.4574,121562.1933,282826.2181
2019-09-30,287079.0989,275716.3995,264723.2730,243812.9618,224282.7055,120854.5816,284143.4537
2019-10-01,283624.9549,272608.1782,261939.8450,241619.3925,222605.2081,121234.4807,280436.3248
2019-10-02,278622.6595,268137.7283,257968.6762,238554.6390,220332.8929,122098.5105,275882.5507
2019-10-03,280834.1070,270251.7822,259988.9187,240397.6231,222011.8086,122938.5304,278121.8639
2019-10-04,284730.6787,273864.2637,263332.1676,243244.7484,224415.6644,123395.4958,281753.5921
2019-10-07,283509.0004,272631.7553,262091.8137,241996.9500,223170.2951,122348.3061,280643.3289
2019-10-08,279106.9995,268688.9326,258580.4866,239270.1800,221130.9077,123054.0667,276108.3417
2019-10-09,281708.2229,271035.8449,260687.8029,240940.1198,222415.4695,122760.8661,278648.6569
2019-10-10,283624.9549,272626.3867,261973.7242,241677.7922,222680.2512,121299.0743,280436.3248
2019-10-11,286584.1256,275205.6910,264197.4892,243259.2386,223704.2965,120205.5025,283447.1355
2019-10-14,286320.8311,275043.4600,264128.7329,243356.1147,223940.6916,120886.6045,283183.7074
2019-10-15,289090.5722,277439.1253,266174.8615,244772.4134,224812.4955,119726.7064,285968.7587
2019-10-16,288637.6708,277075.2556,265893.6696,244638.7202,224804.4089,120150.0118,285441.8391
2019-10-17,289417.0277,277779.3526,266527.0896,245143.7374,225197.0180,120092.4849,286382.7036
2019-10-18,288226.9831,276686.6656,265526.1646,244310.4938,224511.8411,120026.7307,285234.8034
2019-10-21,290238.3324,278435.4020,267029.6275,245372.2802,225192.0904,119284.5885,287097.7771
2019-10-22,289216.9118,277565.8632,266301.5325,244897.7198,224935.0472,119810.2492,286232.1552
2019-10-23,290069.9741,278367.3084,267053.9015,245559.1752,225514.6236,120014.7044,286815.4039
2019-10-24,290543.8937,278836.3400,267517.5244,246010.5911,225952.2510,120333.5052,287605.8148
2019-10-25,291754.9388,279923.5884,268488.6851,246771.3392,226529.4251,120187.7683,288753.7151
2019-10-28,293450.3949,281344.0089,269653.2270,247477.9837,226844.2383,119114.8358,290503.6826
2019-10-29,293260.8590,281155.7270,269466.4764,247295.0408,226665.9614,118982.3092,290447.2585
2019-10-30,294292.9481,282237.0422,270590.8456,248488.4360,227907.8677,120178.2666,291143.5451
2019-10-31,293345.1090,281540.3423,270126.4438,248435.8140,228202.4874,121599.2653,290127.3747
2019-11-01,296135.8860,284059.9008,272391.3873,250238.4333,229600.6835,121383.4089,293232.3098
2019-11-04,297315.3861,285027.9679,273163.0631,250659.5758,229723.0521,120470.9634,294304.8726
2019-11-05,296936.2256,284482.9561,272466.7735,249701.3801,228552.2902,118782.8803,294041.4128
2019-11-06,297094.1279,284699.1136,272735.9382,250061.9462,228986.5620,119387.8248,293909.7462
2019-11-07,298147.3062,285419.7392,273149.7971,249934.3990,228405.4951,117390.4622,294906.8766
2019-11-08,298874.0112,286003.3906,273601.1426,250151.1782,228424.2963,116755.0406,295734.9563
2019-11-11,298294.8235,285462.1452,273095.8044,249711.8933,228043.9317,116634.9241,295151.6443
2019-11-12,298884.5381,286049.0739,273678.9124,250284.5833,228603.0107,117050.0518,295659.6821
2019-11-13,299010.8245,286237.3182,273923.4835,250626.1615,229022.6974,117650.9508,295791.4436
2019-11-14,299411.0917,286701.2230,274444.6945,251244.4274,229716.8671,118472.1394,296092.4140
2019-11-15,301643.6992,288705.1968,276234.8602,252648.6493,230786.2610,118249.2560,298350.6406
2019-11-18,301833.2529,288912.9488,276458.8303,252899.5773,231057.5694,118539.2431,298519.8811
2019-11-19,301685.7356,288837.3378,276449.2428,253005.6379,231259.3834,119019.5453,298614.0055
2019-11-20,300622.2432,287942.0165,275709.9296,252544.2899,231034.4558,119612.6577,297673.2359
2019-11-21,300158.7087,287436.0246,275166.0577,251937.3425,230379.6956,118913.0453,296920.4620
2019-11-22,300822.2882,288033.3963,275701.4737,252360.8044,230705.8791,118860.8497,297579.0482
2019-11-25,303107.4943,290093.7829,277551.4441,253830.4442,231844.8933,118710.0988,300401.6417
2019-11-26,303718.3689,290726.0852,278202.0033,254508.7992,232540.6652,119339.3661,301041.5675
2019-11-27,305150.5482,291967.2252,279265.4929,255254.5010,233014.3981,118836.6950,302471.5879
2019-11-29,303981.5394,290939.3938,278369.1047,254593.7266,232555.9259,119119.5568,301116.7785
2019-12-02,301506.7797,288477.0012,275923.3441,252192.6742,230212.7387,117381.6046,298388.2777
2019-12-03,299390.1090,286632.2757,274331.5140,251053.2936,229460.7048,118026.2349,296619.3651
2019-12-04,301306.6637,288346.7972,275857.2590,252238.7263,230351.4690,117790.5442,298538.7945
2019-12-05,301864.8688,288836.8289,276283.8145,252551.4941,230566.5352,117647.9445,298971.4948
2019-12-06,304550.3422,291324.4556,278584.9433,254511.6574,232225.2360,118027.0173,301624.8162
2019-12-09,303623.5566,290460.7330,277780.8082,253816.8736,231627.6643,117852.7100,300665.0383
2019-12-10,303339.2616,290196.2530,277535.0371,253605.3954,231446.6199,117803.1413,300401.6417
2019-12-11,304129.0567,291008.9414,278366.8896,254465.3477,232322.5357,118573.5573,301116.7785
2019-12-12,306803.9678,293388.1340,280470.2357,256072.7357,233502.1375,118146.9732,303581.8827
2019-12-13,306919.6920,293597.8017,280765.3163,256514.9713,234062.9845,118988.9112,303581.8827
2019-12-16,309089.1740,295589.2378,282589.4982,258035.0248,235316.2513,119150.1031,305802.3457
2019-12-17,309152.2994,295641.9675,282632.6062,258061.0506,235327.8235,119112.8552,305915.2254
2019-12-18,309173.4594,295612.0650,282556.0881,257903.6562,235104.4761,118717.0027,306046.9237
2019-12-19,310458.2632,296830.4350,283711.0149,258940.2333,236033.3877,119129.3990,307382.9778
2019-12-20,312037.9596,298307.4636,285090.9083,260141.5047,237075.3900,119468.0633,308963.6100
2019-12-23,312343.8045,298579.3011,285331.0631,260324.8021,237209.7722,119420.5652,309151.7323
2019-12-24,312343.8045,298602.8826,285376.1334,260407.0427,237322.1796,119609.1993,309219.8270
2019-12-26,313941.7192,300143.8681,286861.6360,261785.8867,238600.0391,120328.1997,310714.4631
2019-12-27,313941.7192,300144.1891,286862.2496,261787.0065,238601.5701,120330.7732,310430.7298
2019-12-30,312216.7029,298497.8560,285291.5127,260358.5773,237304.2140,119692.6026,308746.9278
2019-12-31,313020.9945,299178.0792,285856.8387,260719.7149,237492.2972,119289.3721,309560.4586
2020-01-02,315793.5535,301911.1594,288547.6577,263318.8085,239991.8246,121008.9172,312133.5403
2020-01-03,313486.6203,299837.1815,286691.1996,261854.1221,238866.0197,121179.3874,310146.9018
2020-01-06,314661.3000,300921.5935,287690.6608,262698.6653,239574.0884,121317.2456,311206.4339
2020-01-07,313793.4930,300100.1954,286913.5196,262003.9040,238954.0447,121051.3292,310468.6516
2020-01-08,315412.5676,301592.0688,288285.7753,263158.2822,239916.8135,121219.7193,312000.9881
2020-01-09,317592.4701,303667.0336,290260.1876,264944.1615,241529.9806,121981.7746,313949.7364
2020-01-10,316682.4141,302875.6443,289579.0242,264459.8477,241213.7612,122265.0179,313041.6700
2020-01-13,318777.6412,304858.2755,291454.3003,266135.3496,242708.1419,122902.3978,315179.5211
2020-01-14,318354.4418,304472.9257,291104.4125,265849.6774,242478.4601,122895.4208,315009.3002
2020-01-15,319063.4603,305163.6216,291776.8225,266485.7443,243078.6679,123270.7879,315785.0042
2020-01-16,321730.1485,307648.5458,294090.0253,268483.8843,244796.8057,123771.1582,318490.4166
2020-01-17,322820.1175,308626.0921,294962.6252,269167.5518,245317.1661,123669.7475,319285.0341
2020-01-21,322153.3834,308084.8352,294537.2353,268947.0976,245269.1177,124184.9876,318603.8972
2020-01-22,322238.0942,308207.8283,294694.9554,269164.4115,245534.1433,124556.0870,318793.0949
2020-01-23,322555.5646,308570.1482,295097.4897,269634.5519,246056.4919,125153.0237,319152.5767
2020-01-24,319613.6196,305875.9036,292635.7775,267595.2190,244387.0937,124986.1128,316125.5093
2020-01-27,314534.1629,301182.0670,288305.1702,263927.8907,241305.1538,124366.9522,311376.6864
2020-01-28,317941.7337,304358.3320,291262.6872,266483.4693,243502.8277,124998.6751,314384.9037
2020-01-29,317624.2987,304147.7691,291150.4798,266544.2054,243707.6327,125640.3195,314176.9507
2020-01-30,318619.0300,305083.7773,292030.6773,267321.0630,244391.4614,125897.3329,314933.5832
2020-01-31,312904.5261,299810.8710,287173.7063,263223.5110,240963.9457,125280.4203,309371.2610
2020-02-03,315179.7016,301933.2232,289151.4116,264935.1041,242438.1809,125709.8270,312095.7134
2020-02-04,320036.8899,306408.1313,293266.2830,268392.7332,245316.1289,126163.7463,317014.7572
2020-02-05,323656.0959,309733.7467,296315.7776,270939.2563,247420.3805,126441.9852,320136.4551
2020-02-06,324756.6625,310841.5045,297427.7168,272051.3742,248523.0847,127317.1788,321025.6081
2020-02-07,323105.7948,309330.4139,296047.8960,270910.1292,247590.9387,127235.5418,319190.4985
2020-02-10,325423.2194,311547.2648,298167.8605,272846.9814,249358.2355,128133.5416,321536.3975
2020-02-11,326015.8758,312059.3360,298605.0016,273150.1129,249546.7250,127911.8996,322425.6770
2020-02-12,328111.2093,314030.1849,300457.5931,274783.8834,250983.6856,128448.8394,324450.0791
2020-02-13,327793.7034,313778.6331,300266.9801,274701.1349,250991.7493,128752.6221,324317.6534
2020-02-14,328343.9336,314334.7561,300827.3074,275265.2631,251554.2512,129210.1687,324847.3562
2020-02-18,327444.5107,313625.3633,300293.5367,275042.4593,251593.3712,130103.0121,324090.5973
2020-02-19,329021.3008,315179.3531,301823.3536,276520.3638,253015.4603,131092.4550,325736.6041
2020-02-20,327730.2589,313969.1590,300689.8517,275528.4457,252150.4581,130798.7851,324752.8523
2020-02-21,324333.3213,310860.9763,297853.0698,273185.5032,250241.0097,130660.5193,321422.9168
2020-02-24,313486.6203,300783.3953,288502.4162,265169.1602,243410.8320,128968.7918,310847.0469
2020-02-25,304068.4477,291866.8758,280065.0644,257625.7914,236680.6623,126123.2606,301349.4011
2020-02-26,302724.5945,290710.3454,279083.3021,256958.1838,236283.6802,126718.7358,299684.4808
2020-02-27,289306.4075,278145.0689,267328.1458,246701.3209,227372.8711,123895.0113,286554.3162
2020-02-28,287560.2844,276267.8371,265333.1635,244508.1967,225027.0839,121379.1028,284624.6078
2020-03-02,300396.5014,288291.0631,276583.8227,254329.0315,233562.2092,124082.8137,296411.3806
2020-03-03,292110.6355,280673.7893,269596.9747,248494.8849,228746.7405,123541.2620,288767.8843
2020-03-04,304216.6030,291872.5610,279937.6656,257259.0824,236108.3011,124847.4972,300308.8773
2020-03-05,294026.0383,282608.5617,271544.5665,250450.3787,230689.4666,125054.6515,290300.5054
2020-03-06,289094.6660,278441.0343,268090.1409,248278.7486,229623.5879,128022.5811,284908.4359
2020-03-09,266787.4297,257884.5492,249191.9998,232433.3278,216500.4986,126683.9916,262034.7191
2020-03-10,280479.1546,270298.9371,260395.1539,241404.1186,223478.8092,125124.8488,275032.3948
2020-03-11,266572.6578,257040.7422,247761.0353,229947.8435,213110.5895,120250.0705,261107.6127
2020-03-12,240790.4189,233017.4127,225411.7870,210702.9983,196662.8033,116451.2354,235717.7603
2020-03-13,263287.4037,253891.5013,244737.1514,227145.7272,210496.3279,118369.0024,257172.4156
2020-03-16,232380.6236,225486.0088,218703.7551,205485.6168,192742.5075,117512.3797,227903.9956
2020-03-17,247594.8386,239318.0718,231217.0136,215546.1981,200587.9930,115504.7670,239331.3815
2020-03-18,234060.4844,226340.6372,218779.8202,204140.1510,190148.6385,110199.4611,225539.0409
2020-03-19,234262.4257,226625.0640,219140.9139,204637.8864,190762.0426,111162.5961,227203.9770
2020-03-20,224055.8404,217248.6334,210555.1100,197518.5907,184962.8623,111198.9989,217933.4506
2020-03-23,217177.0240,210909.9281,204732.6216,192658.6996,180975.7257,111174.7304,211727.8344
2020-03-24,237887.9406,230017.5250,222304.3709,207356.8962,193056.7514,111174.7304,231820.3742
2020-03-25,240939.2121,232820.3306,224870.6208,209484.6281,194790.1221,111174.7304,235017.7416
2020-03-26,255419.8460,246113.3792,237034.0299,219556.7793,202985.0485,111174.7304,249285.4168
2020-03-27,247573.5546,238928.3100,230475.5130,214151.5119,198606.8849,111150.4711,241337.8032
2020-03-30,255579.3256,246268.2097,237183.0984,219691.5154,203102.5220,111150.4711,248658.0314
2020-03-31,251783.7511,242795.1214,234015.5487,217086.2210,200997.7948,111162.5961,245102.4631
2020-04-01,240439.5426,232394.9111,224510.9357,209233.0733,194619.0918,111089.8090,233789.4909
2020-04-02,246063.8243,237560.4794,229239.9045,213153.0924,197812.1947,111101.9433,238656.8391
2020-04-03,242427.7293,234221.6699,226183.6568,210619.3106,195746.6005,111065.5497,234588.0144
2020-04-06,258917.7454,249358.1937,240032.7059,222085.0265,205073.3363,111077.6747,250996.6402
2020-04-07,259055.9941,249481.9579,240142.8122,222170.1914,205136.5490,111053.4154,251281.8757
2020-04-08,267848.4942,257527.4955,247480.9550,228207.5074,210016.9848,111065.5497,260104.0461
2020-04-09,271824.8323,261156.6439,250782.1224,230907.8135,212185.6791,111041.2812,264971.5049
2020-04-13,269188.1473,258752.9538,248598.2887,229126.0728,210758.8592,111065.5497,261815.3011
2020-04-14,277406.5282,266259.1684,255431.7932,234727.2962,215269.9259,111077.6747,269762.8830
2020-04-15,271367.6422,260751.3080,250424.5405,230634.3332,211982.5161,111065.5497,263431.4987
2020-04-16,272739.1770,262001.8678,251560.9211,231561.8235,212725.5432,111053.4154,264667.3085
2020-04-17,280266.5093,268874.1730,257814.9664,236684.6426,216849.1947,111077.6747,272158.6591
2020-04-20,275216.4001,264270.1159,253631.1518,233267.6278,214106.9165,111065.5497,267747.4632
2020-04-21,266806.5871,256598.5558,246655.9443,227565.2434,209527.1771,111065.5497,259438.6441
2020-04-22,272675.4136,261960.6264,251538.9678,231569.7650,212753.3907,111065.5497,265294.7255
2020-04-23,272622.2478,261913.5336,251497.5737,231538.7002,212731.3210,111077.6747,265332.7737
2020-04-24,276577.2664,265521.7847,254778.5289,234220.8504,214884.6678,111065.5497,269287.5168
2020-04-27,280574.8176,269167.6559,258092.7608,236929.1275,217058.7753,111065.5497,274059.8708
2020-04-28,279277.7325,267985.5232,257018.9244,236052.8772,216356.3581,111065.5497,273204.4331
2020-04-29,286475.5257,274545.4816,262977.8239,240914.7304,220252.5563,111053.4154,280942.7495
2020-04-30,283977.0008,272273.7283,260919.3400,239244.3263,218922.3221,111077.6747,277292.2345
2020-05-01,276237.0764,265328.2336,254719.1114,234394.7109,215249.2210,111929.5374,269629.8880
2020-05-04,277108.8176,266124.8682,255444.8385,234990.6552,215730.4831,111939.5350,270656.5905
2020-05-05,279660.5792,268450.7466,257557.6443,236713.9947,217110.3422,111920.9736,273166.3216
2020-05-06,277778.5999,266543.8565,255631.8557,234767.0878,215162.3572,110331.0733,271664.2529
2020-05-07,281063.8717,269750.6404,258759.5158,237735.2695,217970.4766,112086.1849,275219.7897
2020-05-08,285763.1754,273915.4622,262423.3824,240492.7608,219940.6353,111090.4331,280391.4766
2020-05-11,285805.6903,273859.9879,262278.0460,240190.5997,219509.7660,110326.4386,280429.5248
2020-05-12,280053.8640,268713.0917,257697.9269,236635.6053,216845.2232,111043.1414,274459.2670
2020-05-13,275088.8023,264302.0946,253806.2806,233683.7629,214709.9830,111991.9782,268945.3354
2020-05-14,278405.9027,267451.8059,256795.0747,236369.6037,217117.1143,113026.1419,271835.3911
2020-05-15,279660.5792,268627.2673,257895.0399,237329.3177,217950.1964,113283.2258,273470.5180
2020-05-18,288208.5168,276246.9601,264642.9146,242494.7891,221734.8562,111761.0812,282539.9230
2020-05-19,285486.7489,273868.8684,262585.7399,241014.8312,220751.9715,112572.4365,279535.8490
